borrower_id,loan_id,cycle_start_date,due_date,statement_date,amount_due,amount_paid,days_late,fee_assessed,interest_accrued,remaining_principal,payment_method,autopay_flag,hardship_flag,state,product_type,apr,term_months,statement_text,pay_ratio,is_partial_payment,fee_to_paid,fees_rolling3,fee_to_paid_prev,spiral_flag,anomaly_score,is_anomaly,explanation
B1115,L205,2025-01-29,2025-02-19,2025-02-12,400.0,285.6,0,0.0,2.24,0.0,Check,0,1,FL,revolving,0.235,12,Hardship plan active: reduced payment accepted for 2 months.,0.7140000000000001,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1115,L205,2025-02-28,2025-03-21,2025-03-14,400.0,197.38,0,0.0,3.97,0.0,Cash,0,0,FL,revolving,0.235,12,Partial payment made at branch; slip photo uploaded.,0.49345,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1116,L206,2024-10-01,2024-10-22,2024-10-15,400.0,316.75,0,0.0,1.22,492.06,ACH,1,0,NY,installment,0.1765,6,Autopay failed: insufficient funds. Retry scheduled.,0.791875,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1116,L206,2024-10-31,2024-11-21,2024-11-14,400.0,226.49,0,0.0,2.55,268.12,Check,1,0,NY,installment,0.1765,6,Autopay failed: insufficient funds. Retry scheduled.,0.566225,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1116,L206,2024-11-30,2024-12-21,2024-12-14,400.0,316.97,0,0.0,1.22,0.0,Cash,1,0,NY,installment,0.1765,6,Employer payroll delay; expects full payment Friday.,0.792425,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1116,L206,2024-12-30,2025-01-20,2025-01-13,400.0,280.22,0,0.0,1.76,0.0,Wallet,1,1,NY,installment,0.1765,6,Hardship plan active: reduced payment accepted for 2 months.,0.7005500000000001,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1116,L206,2025-01-29,2025-02-19,2025-02-12,400.0,348.25,2,5.0,0.76,0.0,ACH,1,0,NY,installment,0.1765,6,Autopay failed; retry scheduled.,0.870625,1,0.014357501794687724,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1116,L206,2025-02-28,2025-03-21,2025-03-14,400.0,355.42,0,0.0,0.66,0.0,Card,1,0,NY,installment,0.1765,6,Autopay failed: insufficient funds. Retry scheduled.,0.8885500000000001,1,0.0,1.0,0.014357501794687724,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1117,L207,2024-10-01,2024-10-22,2024-10-15,75.0,52.71,0,0.0,0.44,780.92,ACH,0,0,TX,installment,0.2381,12,Autopay failed: insufficient funds. Retry scheduled.,0.7028,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1117,L207,2024-10-31,2024-11-21,2024-11-14,75.0,57.76,0,0.0,0.34,723.5,Check,0,0,TX,installment,0.2381,12,Autopay failed: insufficient funds. Retry scheduled.,0.7701333333333333,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1117,L207,2024-11-30,2024-12-21,2024-12-14,75.0,50.61,0,0.0,0.48,673.37,Card,0,0,TX,installment,0.2381,12,"Payment posted, but fee assessment appears duplicated.",0.6748,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1117,L207,2024-12-30,2025-01-20,2025-01-13,75.0,52.64,0,0.0,0.44,621.17,Cash,0,0,TX,installment,0.2381,12,Employer payroll delay; expects full payment Friday.,0.7018666666666666,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1117,L207,2025-01-29,2025-02-19,2025-02-12,75.0,32.83,0,0.0,0.84,589.18,Check,0,0,TX,installment,0.2381,12,"Payment posted, but fee assessment appears duplicated.",0.4377333333333333,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1117,L207,2025-02-28,2025-03-21,2025-03-14,75.0,41.15,0,0.0,0.67,548.7,Check,0,0,TX,installment,0.2381,12,"Payment posted, but fee assessment appears duplicated.",0.5486666666666666,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1118,L208,2024-10-01,2024-10-22,2024-10-15,250.0,251.59,1,5.0,0.0,1929.67,ACH,1,0,PA,revolving,0.1933,24,"Payment posted, but fee assessment appears duplicated.",1.00636,0,0.019873603879327476,1.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1118,L208,2024-10-31,2024-11-21,2024-11-14,250.0,243.74,2,5.0,0.1,1686.03,ACH,1,1,PA,revolving,0.1933,24,Hardship plan active: reduced payment accepted for 2 months.,0.97496,0,0.020513662098957906,2.0,0.019873603879327476,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1118,L208,2024-11-30,2024-12-21,2024-12-14,250.0,248.73,1,15.0,0.02,1437.32,Cash,1,0,PA,revolving,0.1933,24,"Payment posted, but fee assessment appears duplicated.",0.9949199999999999,0,0.06030635628995296,3.0,0.020513662098957906,1,1,0,Fee dispute—manual review recommended.
B1118,L208,2024-12-30,2025-01-20,2025-01-13,250.0,242.57,2,10.0,0.12,1194.87,Wallet,1,0,PA,revolving,0.1933,24,Card declined; trying ACH instead tomorrow.,0.9702799999999999,0,0.04122521334047904,3.0,0.06030635628995296,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1118,L208,2025-01-29,2025-02-19,2025-02-12,250.0,237.88,4,15.0,0.2,957.19,ACH,1,0,PA,revolving,0.1933,24,Paid short due to cash flow timing; will catch up next cycle.,0.95152,0,0.0630570035311922,3.0,0.04122521334047904,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1118,L208,2025-02-28,2025-03-21,2025-03-14,250.0,261.44,4,5.0,0.0,707.19,ACH,1,0,PA,revolving,0.1933,24,Customer misunderstood minimum vs statement balance.,1.04576,0,0.01912484700122399,3.0,0.0630570035311922,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2024-10-01,2024-10-22,2024-10-15,150.0,103.55,15,10.0,0.73,4273.12,Cash,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.6903333333333334,1,0.09657170449058426,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2024-10-31,2024-11-21,2024-11-14,150.0,30.81,12,25.0,1.88,4244.19,ACH,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.2054,0,0.8114248620577735,2.0,0.09657170449058426,0,-1,1,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2024-11-30,2024-12-21,2024-12-14,150.0,79.22,13,15.0,1.12,4166.09,Card,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.5281333333333333,1,0.1893461247159808,3.0,0.8114248620577735,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2024-12-30,2025-01-20,2025-01-13,150.0,94.26,12,10.0,0.88,4072.71,Wallet,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.6284000000000001,1,0.10608953957139826,3.0,0.1893461247159808,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2025-01-29,2025-02-19,2025-02-12,150.0,108.97,8,10.0,0.65,3964.39,ACH,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.7264666666666667,1,0.09176837661741764,3.0,0.10608953957139826,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1119,L209,2025-02-28,2025-03-21,2025-03-14,150.0,31.42,15,15.0,1.87,3934.84,Cash,0,0,TX,bnpl,0.1894,24,Multiple small penalties assessed over consecutive cycles.,0.2094666666666667,0,0.47740292807129214,3.0,0.09176837661741764,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1120,L200,2024-10-01,2024-10-22,2024-10-15,400.0,413.54,0,0.0,0.0,4381.71,Cash,1,0,PA,installment,0.188,12,Paid full on time via ACH.,1.0338500000000002,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1120,L200,2024-10-31,2024-11-21,2024-11-14,400.0,391.33,0,0.0,0.14,3990.52,Cash,1,0,PA,installment,0.188,12,Paid full on time via ACH.,0.978325,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1120,L200,2024-11-30,2024-12-21,2024-12-14,400.0,409.72,0,0.0,0.0,3590.52,Cash,1,0,PA,installment,0.188,12,Paid full on time via ACH.,1.0243,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1120,L200,2024-12-30,2025-01-20,2025-01-13,400.0,382.74,0,0.0,0.27,3208.05,Card,1,0,PA,installment,0.188,12,Paid full on time via ACH.,0.95685,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1120,L200,2025-01-29,2025-02-19,2025-02-12,400.0,388.25,0,0.0,0.18,2819.98,Cash,1,0,PA,installment,0.188,12,Paid full on time via ACH.,0.970625,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1120,L200,2025-02-28,2025-03-21,2025-03-14,400.0,390.75,0,0.0,0.14,2429.37,Check,1,0,PA,installment,0.188,12,Paid full on time via ACH.,0.976875,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1121,L201,2024-10-01,2024-10-22,2024-10-15,400.0,256.97,0,0.0,2.7,3116.52,Card,0,1,CA,installment,0.2266,36,Hardship plan active: reduced payment accepted for 2 months.,0.642425,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1121,L201,2024-10-31,2024-11-21,2024-11-14,400.0,416.18,4,10.0,0.0,2716.52,Cash,0,0,CA,installment,0.2266,36,Autopay failed: insufficient funds. Retry scheduled.,1.04045,0,0.024028064779662645,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1121,L201,2024-11-30,2024-12-21,2024-12-14,400.0,183.94,0,0.0,4.08,2536.66,Wallet,0,1,CA,installment,0.2266,36,Hardship plan active: reduced payment accepted for 2 months.,0.45985,1,0.0,1.0,0.024028064779662645,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1121,L201,2024-12-30,2025-01-20,2025-01-13,400.0,389.47,4,15.0,0.2,2147.39,Cash,0,0,CA,installment,0.2266,36,Paid short due to cash flow timing; will catch up next cycle.,0.9736750000000001,0,0.038513877833979505,2.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1121,L201,2025-01-29,2025-02-19,2025-02-12,400.0,182.07,0,0.0,4.12,1969.44,ACH,0,0,CA,installment,0.2266,36,Card declined; trying ACH instead tomorrow.,0.455175,1,0.0,1.0,0.038513877833979505,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1121,L201,2025-02-28,2025-03-21,2025-03-14,400.0,208.71,0,0.0,3.61,1764.34,ACH,0,0,CA,installment,0.2266,36,Partial payment made at branch; slip photo uploaded.,0.521775,1,0.0,1.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2024-10-01,2024-10-22,2024-10-15,100.0,40.4,0,0.0,1.34,4087.24,Card,1,0,CA,installment,0.2708,12,Set up autopay today—should clear next cycle.,0.40399999999999997,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2024-10-31,2024-11-21,2024-11-14,100.0,57.84,0,0.0,0.95,4030.35,Check,1,0,CA,installment,0.2708,12,Customer misunderstood minimum vs statement balance.,0.5784,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2024-11-30,2024-12-21,2024-12-14,100.0,81.41,0,0.0,0.42,3949.36,Wallet,1,0,CA,installment,0.2708,12,Employer payroll delay; expects full payment Friday.,0.8140999999999999,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2024-12-30,2025-01-20,2025-01-13,100.0,57.72,0,0.0,0.95,3892.59,Card,1,0,CA,installment,0.2708,12,Customer misunderstood minimum vs statement balance.,0.5771999999999999,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2025-01-29,2025-02-19,2025-02-12,100.0,83.82,0,0.0,0.37,3809.14,Wallet,1,0,CA,installment,0.2708,12,Partial payment made at branch; slip photo uploaded.,0.8382,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1122,L202,2025-02-28,2025-03-21,2025-03-14,100.0,67.67,0,0.0,0.73,3742.2,ACH,1,0,CA,installment,0.2708,12,Customer disputes late fee; claims payment posted late.,0.6767,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1123,L203,2024-10-01,2024-10-22,2024-10-15,100.0,101.74,1,10.0,0.0,1121.64,Wallet,0,1,CA,revolving,0.2615,36,Hardship plan active: reduced payment accepted for 2 months.,1.0173999999999999,0,0.09828975820719482,1.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1123,L203,2024-10-31,2024-11-21,2024-11-14,100.0,96.65,4,5.0,0.07,1025.06,Wallet,0,0,CA,revolving,0.2615,36,Autopay failed: insufficient funds. Retry scheduled.,0.9665,0,0.05173305742369374,2.0,0.09828975820719482,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1123,L203,2024-11-30,2024-12-21,2024-12-14,100.0,102.32,2,10.0,0.0,925.06,ACH,0,0,CA,revolving,0.2615,36,"Payment posted, but fee assessment appears duplicated.",1.0231999999999999,0,0.09773260359655982,3.0,0.05173305742369374,1,1,0,Fee dispute—manual review recommended.
B1123,L203,2024-12-30,2025-01-20,2025-01-13,100.0,98.45,2,15.0,0.03,826.64,Cash,0,0,CA,revolving,0.2615,36,Customer misunderstood minimum vs statement balance.,0.9845,0,0.15236160487557135,3.0,0.09773260359655982,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1123,L203,2025-01-29,2025-02-19,2025-02-12,100.0,97.42,2,15.0,0.06,729.28,Check,0,0,CA,revolving,0.2615,36,Customer disputes late fee; claims payment posted late.,0.9742000000000001,0,0.15397249024840895,3.0,0.15236160487557135,1,1,0,Fee dispute—manual review recommended.
B1123,L203,2025-02-28,2025-03-21,2025-03-14,100.0,96.18,2,15.0,0.08,633.18,Cash,0,0,CA,revolving,0.2615,36,Employer payroll delay; expects full payment Friday.,0.9618000000000001,0,0.15595757953836556,3.0,0.15397249024840895,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1124,L204,2024-10-01,2024-10-22,2024-10-15,250.0,187.05,0,0.0,1.11,2748.13,ACH,0,0,FL,installment,0.2115,24,Customer misunderstood minimum vs statement balance.,0.7482000000000001,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1124,L204,2024-10-31,2024-11-21,2024-11-14,250.0,125.46,0,0.0,2.2,2624.87,Cash,0,0,FL,installment,0.2115,24,Autopay failed: insufficient funds. Retry scheduled.,0.50184,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1124,L204,2024-11-30,2024-12-21,2024-12-14,250.0,168.34,0,0.0,1.44,2457.97,Card,0,0,FL,installment,0.2115,24,Paid short due to cash flow timing; will catch up next cycle.,0.67336,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1124,L204,2024-12-30,2025-01-20,2025-01-13,250.0,102.77,0,0.0,2.6,2357.8,Wallet,0,0,FL,installment,0.2115,24,Paid short due to cash flow timing; will catch up next cycle.,0.41108,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1124,L204,2025-01-29,2025-02-19,2025-02-12,250.0,114.65,0,0.0,2.39,2245.54,Card,0,0,FL,installment,0.2115,24,Employer payroll delay; expects full payment Friday.,0.4586,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1124,L204,2025-02-28,2025-03-21,2025-03-14,250.0,164.04,0,0.0,1.52,2083.02,Card,0,0,FL,installment,0.2115,24,Partial payment made at branch; slip photo uploaded.,0.65616,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1125,L205,2024-10-01,2024-10-22,2024-10-15,75.0,71.77,0,0.0,0.06,3995.7,Wallet,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,0.9569333333333333,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1125,L205,2024-10-31,2024-11-21,2024-11-14,75.0,74.31,0,0.0,0.01,3921.4,Wallet,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,0.9908,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1125,L205,2024-11-30,2024-12-21,2024-12-14,75.0,75.96,0,0.0,0.0,3846.4,Card,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,1.0128,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1125,L205,2024-12-30,2025-01-20,2025-01-13,75.0,73.15,0,0.0,0.04,3773.29,ACH,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,0.9753333333333334,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1125,L205,2025-01-29,2025-02-19,2025-02-12,75.0,76.73,0,0.0,0.0,3698.29,ACH,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,1.0230666666666668,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1125,L205,2025-02-28,2025-03-21,2025-03-14,75.0,75.27,0,0.0,0.0,3623.29,ACH,0,0,NY,bnpl,0.2286,12,Paid full on time via ACH.,1.0036,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2024-10-01,2024-10-22,2024-10-15,400.0,400.42,0,0.0,0.0,2492.1,Cash,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,1.00105,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2024-10-31,2024-11-21,2024-11-14,400.0,414.2,0,0.0,0.0,2092.1,Wallet,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,1.0354999999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2024-11-30,2024-12-21,2024-12-14,400.0,399.37,0,0.0,0.01,1692.74,Cash,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,0.998425,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2024-12-30,2025-01-20,2025-01-13,400.0,383.03,0,0.0,0.36,1310.07,ACH,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,0.957575,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2025-01-29,2025-02-19,2025-02-12,400.0,412.14,0,0.0,0.0,910.07,Cash,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,1.0303499999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1126,L206,2025-02-28,2025-03-21,2025-03-14,400.0,391.24,0,0.0,0.18,519.01,Card,0,0,NY,bnpl,0.2514,36,Paid full on time via ACH.,0.9781,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1127,L207,2024-10-01,2024-10-22,2024-10-15,250.0,246.89,1,10.0,0.04,586.62,Wallet,0,1,TX,bnpl,0.1491,36,Hardship plan active: reduced payment accepted for 2 months.,0.98756,0,0.04050386811940541,1.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1127,L207,2024-10-31,2024-11-21,2024-11-14,250.0,251.48,1,15.0,0.0,336.62,Cash,0,0,TX,bnpl,0.1491,36,Customer disputes late fee; claims payment posted late.,1.00592,0,0.059646890408780025,2.0,0.04050386811940541,0,1,0,Fee dispute—manual review recommended.
B1127,L207,2024-11-30,2024-12-21,2024-12-14,250.0,246.26,4,15.0,0.05,90.41,Check,0,0,TX,bnpl,0.1491,36,Employer payroll delay; expects full payment Friday.,0.9850399999999999,0,0.060911232031186556,3.0,0.059646890408780025,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1127,L207,2024-12-30,2025-01-20,2025-01-13,250.0,249.11,4,15.0,0.01,0.0,Cash,0,0,TX,bnpl,0.1491,36,Customer misunderstood minimum vs statement balance.,0.9964400000000001,0,0.060214363132752594,3.0,0.060911232031186556,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1127,L207,2025-01-29,2025-02-19,2025-02-12,250.0,260.73,2,15.0,0.0,0.0,ACH,0,0,TX,bnpl,0.1491,36,Autopay failed: insufficient funds. Retry scheduled.,1.04292,0,0.05753077896674721,3.0,0.060214363132752594,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1127,L207,2025-02-28,2025-03-21,2025-03-14,250.0,246.83,3,10.0,0.04,0.0,ACH,0,0,TX,bnpl,0.1491,36,Set up autopay today—should clear next cycle.,0.9873200000000001,0,0.04051371389215249,3.0,0.05753077896674721,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1128,L208,2024-10-01,2024-10-22,2024-10-15,250.0,194.81,0,0.0,1.12,3354.94,Wallet,0,0,PA,installment,0.2426,12,Customer disputes late fee; claims payment posted late.,0.77924,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1128,L208,2024-10-31,2024-11-21,2024-11-14,250.0,125.91,0,0.0,2.51,3231.54,Check,0,0,PA,installment,0.2426,12,Employer payroll delay; expects full payment Friday.,0.50364,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1128,L208,2024-11-30,2024-12-21,2024-12-14,250.0,124.37,0,0.0,2.54,3109.71,Wallet,0,0,PA,installment,0.2426,12,"Payment posted, but fee assessment appears duplicated.",0.49748000000000003,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1128,L208,2024-12-30,2025-01-20,2025-01-13,250.0,119.83,0,0.0,2.63,2992.51,Cash,0,0,PA,installment,0.2426,12,Employer payroll delay; expects full payment Friday.,0.47931999999999997,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1128,L208,2025-01-29,2025-02-19,2025-02-12,250.0,154.15,0,0.0,1.94,2840.3,Check,0,0,PA,installment,0.2426,12,Customer misunderstood minimum vs statement balance.,0.6166,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1128,L208,2025-02-28,2025-03-21,2025-03-14,250.0,206.57,0,0.0,0.88,2634.61,Card,0,0,PA,installment,0.2426,12,Partial payment made at branch; slip photo uploaded.,0.82628,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1129,L209,2024-10-01,2024-10-22,2024-10-15,250.0,252.49,2,10.0,0.0,1084.18,Check,0,0,CA,revolving,0.1958,6,Customer misunderstood minimum vs statement balance.,1.00996,0,0.039605528931838885,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1129,L209,2024-10-31,2024-11-21,2024-11-14,250.0,256.14,4,5.0,0.0,834.18,Card,0,0,CA,revolving,0.1958,6,Customer misunderstood minimum vs statement balance.,1.02456,0,0.019520574685718748,2.0,0.039605528931838885,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1129,L209,2024-11-30,2024-12-21,2024-12-14,250.0,240.84,3,10.0,0.15,593.49,Card,0,0,CA,revolving,0.1958,6,Employer payroll delay; expects full payment Friday.,0.96336,0,0.04152134196977246,3.0,0.019520574685718748,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1129,L209,2024-12-30,2025-01-20,2025-01-13,250.0,261.46,1,10.0,0.0,343.49,ACH,0,0,CA,revolving,0.1958,6,"Payment posted, but fee assessment appears duplicated.",1.0458399999999999,0,0.03824676814809149,3.0,0.04152134196977246,1,1,0,Fee dispute—manual review recommended.
B1129,L209,2025-01-29,2025-02-19,2025-02-12,250.0,244.1,2,15.0,0.1,99.49,Wallet,0,0,CA,revolving,0.1958,6,Paid short due to cash flow timing; will catch up next cycle.,0.9763999999999999,0,0.061450225317492835,3.0,0.03824676814809149,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1129,L209,2025-02-28,2025-03-21,2025-03-14,250.0,258.15,1,10.0,0.0,0.0,Card,0,1,CA,revolving,0.1958,6,Hardship plan active: reduced payment accepted for 2 months.,1.0326,0,0.038737168312996326,3.0,0.061450225317492835,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1130,L200,2024-10-01,2024-10-22,2024-10-15,400.0,166.23,0,0.0,4.88,2284.21,Wallet,1,0,TX,revolving,0.2504,36,"Payment posted, but fee assessment appears duplicated.",0.41557499999999997,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1130,L200,2024-10-31,2024-11-21,2024-11-14,400.0,208.68,2,10.0,3.99,2079.52,Check,1,0,TX,revolving,0.2504,36,Autopay failed; retry scheduled.,0.5217,1,0.04792026068621813,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1130,L200,2024-11-30,2024-12-21,2024-12-14,400.0,224.61,0,0.0,3.66,1858.57,Cash,1,0,TX,revolving,0.2504,36,Set up autopay today—should clear next cycle.,0.561525,1,0.0,1.0,0.04792026068621813,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1130,L200,2024-12-30,2025-01-20,2025-01-13,400.0,307.25,0,0.0,1.94,1553.26,Wallet,1,0,TX,revolving,0.2504,36,Employer payroll delay; expects full payment Friday.,0.768125,1,0.0,1.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1130,L200,2025-01-29,2025-02-19,2025-02-12,400.0,328.97,0,0.0,1.48,1225.77,Wallet,1,0,TX,revolving,0.2504,36,Paid short due to cash flow timing; will catch up next cycle.,0.8224250000000001,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1130,L200,2025-02-28,2025-03-21,2025-03-14,400.0,178.98,0,0.0,4.61,1051.4,Check,1,1,TX,revolving,0.2504,36,Hardship plan active: reduced payment accepted for 2 months.,0.44744999999999996,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1131,L201,2024-10-01,2024-10-22,2024-10-15,150.0,147.27,3,15.0,0.06,1720.93,Cash,0,0,CA,installment,0.2491,12,Partial payment made at branch; slip photo uploaded.,0.9818000000000001,0,0.10185373803218578,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1131,L201,2024-10-31,2024-11-21,2024-11-14,150.0,148.59,2,15.0,0.03,1572.37,Cash,0,0,CA,installment,0.2491,12,Partial payment made at branch; slip photo uploaded.,0.9906,0,0.10094891984655764,2.0,0.10185373803218578,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1131,L201,2024-11-30,2024-12-21,2024-12-14,150.0,142.74,3,10.0,0.15,1429.78,Card,0,0,CA,installment,0.2491,12,Set up autopay today—should clear next cycle.,0.9516000000000001,0,0.07005744710662742,3.0,0.10094891984655764,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1131,L201,2024-12-30,2025-01-20,2025-01-13,150.0,153.09,4,15.0,0.0,1279.78,Cash,0,0,CA,installment,0.2491,12,Customer misunderstood minimum vs statement balance.,1.0206,0,0.09798157946306094,3.0,0.07005744710662742,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1131,L201,2025-01-29,2025-02-19,2025-02-12,150.0,156.58,1,5.0,0.0,1129.78,Cash,0,0,CA,installment,0.2491,12,Customer misunderstood minimum vs statement balance.,1.0438666666666667,0,0.03193255843658194,3.0,0.09798157946306094,1,1,0,Late with fee—watch for penalty spiral if repeated.
